post_id,post_datetime,platform,content_type,category,impressions,reach,likes,comments,shares,saves,link_clicks,date,year,month,month_name,week,day_of_week,hour,quarter,time_slot,total_engagement,engagement_rate,reach_rate,ctr,performance_tier
POST_0134,2023-01-25 15:13:00,Instagram,Image,Tutorial,19485,16779,1319,208,42,73,283,2023-01-25,2023,1,Jan,4,Wednesday,15,1,Afternoon (12-16),1642,9.79,86.11,1.45,Average
POST_0135,2023-02-26 03:32:00,Instagram,Story,Behind the Scenes,9971,6644,390,46,33,15,191,2023-02-26,2023,2,Feb,8,Sunday,3,1,Night (22-5),484,7.28,66.63,1.92,Needs Improvement
POST_0136,2023-03-20 01:29:00,Twitter,Image,Tutorial,8680,6978,491,26,44,0,74,2023-03-20,2023,3,Mar,12,Monday,1,1,Night (22-5),561,8.04,80.39,0.85,Needs Improvement
POST_0137,2023-11-18 01:23:00,Instagram,Story,User Generated Content,15399,13084,1411,134,118,62,319,2023-11-18,2023,11,Nov,46,Saturday,1,4,Night (22-5),1725,13.18,84.97,2.07,Average
POST_0138,2023-03-23 23:03:00,Twitter,Video,Promotion/Sale,15420,13391,4451,667,263,0,303,2023-03-23,2023,3,Mar,12,Thursday,23,1,Night (22-5),5381,40.18,86.84,1.96,High Performer
POST_0139,2023-12-15 03:39:00,Twitter,Story,User Generated Content,1557,1150,65,5,3,0,12,2023-12-15,2023,12,Dec,50,Friday,3,4,Night (22-5),73,6.35,73.86,0.77,Needs Improvement
POST_0140,2023-08-05 07:40:00,Facebook,Carousel,Promotion/Sale,14767,13244,1769,176,137,0,219,2023-08-05,2023,8,Aug,31,Saturday,7,3,Morning (6-11),2082,15.72,89.69,1.48,Average
POST_0141,2023-11-02 13:42:00,Facebook,Image,Behind the Scenes,21269,18848,1750,227,72,0,748,2023-11-02,2023,11,Nov,44,Thursday,13,4,Afternoon (12-16),2049,10.87,88.62,3.52,Average
POST_0142,2023-02-02 09:59:00,Instagram,Image,User Generated Content,17117,15160,1673,215,110,56,231,2023-02-02,2023,2,Feb,5,Thursday,9,1,Morning (6-11),2054,13.55,88.57,1.35,Average
POST_0143,2023-07-17 09:39:00,Instagram,Story,Product Launch,26514,19554,785,138,72,59,779,2023-07-17,2023,7,Jul,29,Monday,9,3,Morning (6-11),1054,5.39,73.75,2.94,Needs Improvement
POST_0144,2023-07-15 22:58:00,Facebook,Video,Behind the Scenes,11134,8340,2350,330,95,0,287,2023-07-15,2023,7,Jul,28,Saturday,22,3,Night (22-5),2775,33.27,74.91,2.58,High Performer
POST_0145,2023-11-02 17:30:00,Instagram,Reel,Product Launch,31648,25262,6984,432,638,250,350,2023-11-02,2023,11,Nov,44,Thursday,17,4,Evening (17-21),8304,32.87,79.82,1.11,High Performer
POST_0146,2023-08-28 13:42:00,Instagram,Carousel,User Generated Content,42869,38106,7474,1160,567,396,480,2023-08-28,2023,8,Aug,35,Monday,13,3,Afternoon (12-16),9597,25.19,88.89,1.12,High Performer
POST_0147,2023-09-28 14:31:00,Facebook,Image,Promotion/Sale,6997,5813,555,33,25,0,177,2023-09-28,2023,9,Sep,39,Thursday,14,3,Afternoon (12-16),613,10.55,83.08,2.53,Average
POST_0148,2023-05-09 18:01:00,Instagram,Image,Promotion/Sale,4865,4197,400,44,28,27,85,2023-05-09,2023,5,May,19,Tuesday,18,2,Evening (17-21),499,11.89,86.27,1.75,Average
POST_0149,2023-10-11 21:00:00,Instagram,Reel,Promotion/Sale,66018,57413,19069,2585,1707,1373,1794,2023-10-11,2023,10,Oct,41,Wednesday,21,4,Evening (17-21),24734,43.08,86.97,2.72,High Performer
POST_0150,2023-01-06 16:34:00,Instagram,Story,User Generated Content,19082,15730,1336,174,110,39,572,2023-01-06,2023,1,Jan,1,Friday,16,1,Afternoon (12-16),1659,10.55,82.43,3.0,Average
POST_0151,2023-12-15 20:35:00,Facebook,Reel,Tutorial,41681,34840,5893,921,520,0,878,2023-12-15,2023,12,Dec,50,Friday,20,4,Evening (17-21),7334,21.05,83.59,2.11,Average
POST_0152,2023-02-28 14:26:00,Twitter,Image,Behind the Scenes,3398,2452,262,46,19,0,43,2023-02-28,2023,2,Feb,9,Tuesday,14,1,Afternoon (12-16),327,13.34,72.16,1.27,Average
POST_0153,2023-12-16 21:00:00,Instagram,Image,User Generated Content,45609,30865,3736,449,363,151,894,2023-12-16,2023,12,Dec,50,Saturday,21,4,Evening (17-21),4699,15.22,67.67,1.96,Average
POST_0154,2023-10-02 08:01:00,Facebook,Image,Tutorial,43855,29629,4088,569,142,0,563,2023-10-02,2023,10,Oct,40,Monday,8,4,Morning (6-11),4799,16.2,67.56,1.28,Average
POST_0155,2023-05-17 17:33:00,Twitter,Reel,Behind the Scenes,12837,9454,2712,151,246,0,370,2023-05-17,2023,5,May,20,Wednesday,17,2,Evening (17-21),3109,32.89,73.65,2.88,High Performer
POST_0156,2023-11-25 07:46:00,Instagram,Story,Festive/Seasonal,36678,30714,1393,206,44,29,605,2023-11-25,2023,11,Nov,47,Saturday,7,4,Morning (6-11),1672,5.44,83.74,1.65,Needs Improvement
POST_0157,2023-06-24 11:17:00,Twitter,Image,Behind the Scenes,7569,5763,428,76,25,0,135,2023-06-24,2023,6,Jun,25,Saturday,11,2,Morning (6-11),529,9.18,76.14,1.78,Needs Improvement
POST_0158,2023-02-27 07:34:00,Instagram,Reel,Promotion/Sale,47457,40276,12307,968,440,748,1193,2023-02-27,2023,2,Feb,9,Monday,7,1,Morning (6-11),14463,35.91,84.87,2.51,High Performer
POST_0159,2023-05-31 09:18:00,Facebook,Image,Promotion/Sale,29517,22283,2435,247,119,0,880,2023-05-31,2023,5,May,22,Wednesday,9,2,Morning (6-11),2801,12.57,75.49,2.98,Average
POST_0160,2023-08-11 23:01:00,Twitter,Carousel,Festive/Seasonal,4867,4251,446,34,14,0,125,2023-08-11,2023,8,Aug,32,Friday,23,3,Night (22-5),494,11.62,87.34,2.57,Average
POST_0161,2023-03-22 09:32:00,Instagram,Image,Festive/Seasonal,34831,31070,2044,333,172,135,1098,2023-03-22,2023,3,Mar,12,Wednesday,9,1,Morning (6-11),2684,8.64,89.2,3.15,Needs Improvement
POST_0162,2023-08-21 21:52:00,Twitter,Image,Promotion/Sale,13209,10653,645,34,60,0,303,2023-08-21,2023,8,Aug,34,Monday,21,3,Evening (17-21),739,6.94,80.65,2.29,Needs Improvement
POST_0163,2023-01-02 15:44:00,Twitter,Carousel,Festive/Seasonal,3763,2563,437,46,19,0,63,2023-01-02,2023,1,Jan,1,Monday,15,1,Afternoon (12-16),502,19.59,68.11,1.67,Average
POST_0164,2023-05-15 02:43:00,Instagram,Carousel,Festive/Seasonal,12193,9699,1074,165,55,50,100,2023-05-15,2023,5,May,20,Monday,2,2,Night (22-5),1344,13.86,79.55,0.82,Average
POST_0165,2023-09-14 08:27:00,Twitter,Text,User Generated Content,5087,4069,154,21,13,0,135,2023-09-14,2023,9,Sep,37,Thursday,8,3,Morning (6-11),188,4.62,79.99,2.65,Needs Improvement
POST_0166,2023-04-02 22:51:00,Instagram,Image,User Generated Content,5106,3932,228,18,22,6,98,2023-04-02,2023,4,Apr,13,Sunday,22,2,Night (22-5),274,6.97,77.01,1.92,Needs Improvement
POST_0167,2023-09-17 22:58:00,Twitter,Reel,User Generated Content,17561,11457,2424,284,87,0,235,2023-09-17,2023,9,Sep,37,Sunday,22,3,Night (22-5),2795,24.4,65.24,1.34,High Performer
POST_0168,2023-02-24 20:11:00,Instagram,Carousel,Festive/Seasonal,23452,15704,2028,136,141,124,534,2023-02-24,2023,2,Feb,8,Friday,20,1,Evening (17-21),2429,15.47,66.96,2.28,Average
POST_0169,2023-11-17 03:06:00,Facebook,Carousel,Festive/Seasonal,6265,5069,880,47,84,0,58,2023-11-17,2023,11,Nov,46,Friday,3,4,Night (22-5),1011,19.94,80.91,0.93,Average
POST_0170,2023-06-02 07:58:00,Instagram,Reel,Product Launch,77103,63784,22386,3197,1927,903,2197,2023-06-02,2023,6,Jun,22,Friday,7,2,Morning (6-11),28413,44.55,82.73,2.85,High Performer
POST_0171,2023-11-24 15:06:00,Instagram,Carousel,Festive/Seasonal,23639,19168,2833,411,101,66,333,2023-11-24,2023,11,Nov,47,Friday,15,4,Afternoon (12-16),3411,17.8,81.09,1.41,Average
POST_0172,2023-09-17 23:33:00,Instagram,Image,Festive/Seasonal,8134,7059,487,86,26,15,237,2023-09-17,2023,9,Sep,37,Sunday,23,3,Night (22-5),614,8.7,86.78,2.91,Needs Improvement
POST_0173,2023-11-08 01:09:00,Instagram,Text,Product Launch,7020,5825,203,36,19,11,93,2023-11-08,2023,11,Nov,45,Wednesday,1,4,Night (22-5),269,4.62,82.98,1.32,Needs Improvement
POST_0174,2023-04-12 08:15:00,Twitter,Carousel,User Generated Content,28145,18802,1436,119,89,0,677,2023-04-12,2023,4,Apr,15,Wednesday,8,2,Morning (6-11),1644,8.74,66.8,2.41,Needs Improvement
POST_0175,2023-03-20 23:12:00,Instagram,Story,Festive/Seasonal,10721,7895,495,88,16,35,216,2023-03-20,2023,3,Mar,12,Monday,23,1,Night (22-5),634,8.03,73.64,2.01,Needs Improvement
POST_0176,2023-07-11 19:39:00,Instagram,Image,Product Launch,32904,27353,2590,423,240,117,500,2023-07-11,2023,7,Jul,28,Tuesday,19,3,Evening (17-21),3370,12.32,83.13,1.52,Average
POST_0177,2023-03-24 06:33:00,Instagram,Reel,Behind the Scenes,26717,21526,6235,905,244,392,802,2023-03-24,2023,3,Mar,12,Friday,6,1,Morning (6-11),7776,36.12,80.57,3.0,High Performer
POST_0178,2023-10-04 20:16:00,Facebook,Video,Product Launch,29997,21279,7013,515,629,0,527,2023-10-04,2023,10,Oct,40,Wednesday,20,4,Evening (17-21),8157,38.33,70.94,1.76,High Performer
POST_0179,2023-09-29 13:52:00,Facebook,Reel,Tutorial,41769,32525,7154,909,296,0,706,2023-09-29,2023,9,Sep,39,Friday,13,3,Afternoon (12-16),8359,25.7,77.87,1.69,High Performer
POST_0180,2023-01-01 14:22:00,Facebook,Reel,User Generated Content,58359,41699,12348,1139,1038,0,580,2023-01-01,2023,1,Jan,52,Sunday,14,1,Afternoon (12-16),14525,34.83,71.45,0.99,High Performer
POST_0181,2023-11-03 20:17:00,Instagram,Story,User Generated Content,15350,10259,494,58,26,34,235,2023-11-03,2023,11,Nov,44,Friday,20,4,Evening (17-21),612,5.97,66.83,1.53,Needs Improvement
POST_0182,2023-06-15 07:50:00,Twitter,Video,Promotion/Sale,19280,15506,4191,300,174,0,172,2023-06-15,2023,6,Jun,24,Thursday,7,2,Morning (6-11),4665,30.09,80.43,0.89,High Performer
POST_0183,2023-09-08 19:25:00,Instagram,Reel,Tutorial,91430,78725,26313,3317,2388,851,1051,2023-09-08,2023,9,Sep,36,Friday,19,3,Evening (17-21),32869,41.75,86.1,1.15,High Performer
POST_0184,2023-01-10 19:05:00,Instagram,Image,Tutorial,27235,18091,1790,307,58,48,426,2023-01-10,2023,1,Jan,2,Tuesday,19,1,Evening (17-21),2203,12.18,66.43,1.56,Average
POST_0185,2023-02-27 14:23:00,Instagram,Story,Behind the Scenes,16505,10899,508,90,49,10,420,2023-02-27,2023,2,Feb,9,Monday,14,1,Afternoon (12-16),657,6.03,66.03,2.54,Needs Improvement
POST_0186,2023-07-05 08:25:00,Instagram,Story,Behind the Scenes,28839,25002,1718,201,110,103,354,2023-07-05,2023,7,Jul,27,Wednesday,8,3,Morning (6-11),2132,8.53,86.7,1.23,Needs Improvement
POST_0187,2023-06-07 23:29:00,Facebook,Carousel,Product Launch,12983,11587,990,136,60,0,417,2023-06-07,2023,6,Jun,23,Wednesday,23,2,Night (22-5),1186,10.24,89.25,3.21,Average
POST_0188,2023-05-03 23:36:00,Facebook,Carousel,User Generated Content,9148,7530,1450,250,112,0,187,2023-05-03,2023,5,May,18,Wednesday,23,2,Night (22-5),1812,24.06,82.31,2.04,High Performer
POST_0190,2023-05-04 19:44:00,Twitter,Image,Tutorial,10004,8131,473,64,47,0,93,2023-05-04,2023,5,May,18,Thursday,19,2,Evening (17-21),584,7.18,81.28,0.93,Needs Improvement
POST_0191,2023-10-18 03:14:00,Facebook,Carousel,Tutorial,18870,15956,2451,357,224,0,353,2023-10-18,2023,10,Oct,42,Wednesday,3,4,Night (22-5),3032,19.0,84.56,1.87,Average
POST_0192,2023-02-10 20:19:00,Instagram,Story,Behind the Scenes,19154,15646,1473,219,126,67,540,2023-02-10,2023,2,Feb,6,Friday,20,1,Evening (17-21),1885,12.05,81.69,2.82,Average
POST_0193,2023-02-13 04:43:00,Instagram,Story,Festive/Seasonal,4134,3022,188,19,14,8,70,2023-02-13,2023,2,Feb,7,Monday,4,1,Night (22-5),229,7.58,73.1,1.69,Needs Improvement
POST_0194,2023-09-06 09:52:00,Facebook,Image,Product Launch,10969,8153,569,33,41,0,244,2023-09-06,2023,9,Sep,36,Wednesday,9,3,Morning (6-11),643,7.89,74.33,2.22,Needs Improvement
POST_0195,2023-02-05 19:54:00,Instagram,Carousel,Product Launch,33474,28982,4253,477,135,172,620,2023-02-05,2023,2,Feb,5,Sunday,19,1,Evening (17-21),5037,17.38,86.58,1.85,Average
POST_0196,2023-09-30 14:05:00,Facebook,Reel,User Generated Content,51382,40850,10809,1394,903,0,1404,2023-09-30,2023,9,Sep,39,Saturday,14,3,Afternoon (12-16),13106,32.08,79.5,2.73,High Performer
POST_0197,2023-03-06 00:41:00,Instagram,Image,Product Launch,18998,12634,1739,166,64,85,223,2023-03-06,2023,3,Mar,10,Monday,0,1,Night (22-5),2054,16.26,66.5,1.17,Average
POST_0198,2023-03-07 07:54:00,Facebook,Image,Festive/Seasonal,16128,11722,1466,176,75,0,331,2023-03-07,2023,3,Mar,10,Tuesday,7,1,Morning (6-11),1717,14.65,72.68,2.05,Average
POST_0199,2023-12-04 04:41:00,Instagram,Carousel,User Generated Content,14265,9706,952,131,40,49,303,2023-12-04,2023,12,Dec,49,Monday,4,4,Night (22-5),1172,12.08,68.04,2.12,Average
POST_0200,2023-09-01 10:48:00,Instagram,Story,Festive/Seasonal,6227,4930,268,46,17,18,130,2023-09-01,2023,9,Sep,35,Friday,10,3,Morning (6-11),349,7.08,79.17,2.09,Needs Improvement
POST_0201,2023-10-09 03:02:00,Instagram,Video,Product Launch,48783,39046,11538,1903,530,377,1106,2023-10-09,2023,10,Oct,41,Monday,3,4,Night (22-5),14348,36.75,80.04,2.27,High Performer
POST_0202,2023-03-26 02:05:00,Facebook,Image,Product Launch,7201,6192,832,79,38,0,206,2023-03-26,2023,3,Mar,12,Sunday,2,1,Night (22-5),949,15.33,85.99,2.86,Average
POST_0203,2023-05-16 11:25:00,Instagram,Carousel,Promotion/Sale,20923,17091,1465,192,90,80,257,2023-05-16,2023,5,May,20,Tuesday,11,2,Morning (6-11),1827,10.69,81.69,1.23,Average
POST_0204,2023-09-28 09:24:00,Twitter,Image,Festive/Seasonal,12315,10661,733,45,23,0,311,2023-09-28,2023,9,Sep,39,Thursday,9,3,Morning (6-11),801,7.51,86.57,2.53,Needs Improvement
POST_0205,2023-11-07 14:24:00,Instagram,Text,Festive/Seasonal,9175,6860,360,41,35,10,211,2023-11-07,2023,11,Nov,45,Tuesday,14,4,Afternoon (12-16),446,6.5,74.77,2.3,Needs Improvement
POST_0206,2023-08-05 11:35:00,Twitter,Reel,Promotion/Sale,16084,12176,3795,531,377,0,168,2023-08-05,2023,8,Aug,31,Saturday,11,3,Morning (6-11),4703,38.63,75.7,1.04,High Performer
POST_0207,2023-04-19 07:30:00,Instagram,Story,Festive/Seasonal,26315,18908,788,48,72,24,372,2023-04-19,2023,4,Apr,16,Wednesday,7,2,Morning (6-11),932,4.93,71.85,1.41,Needs Improvement
POST_0208,2023-10-04 14:03:00,Instagram,Reel,User Generated Content,36300,26816,3909,459,135,265,456,2023-10-04,2023,10,Oct,40,Wednesday,14,4,Afternoon (12-16),4768,17.78,73.87,1.26,Average
POST_0209,2023-12-20 18:40:00,Facebook,Image,Tutorial,12564,9840,778,72,59,0,391,2023-12-20,2023,12,Dec,51,Wednesday,18,4,Evening (17-21),909,9.24,78.32,3.11,Needs Improvement
POST_0210,2023-04-13 21:00:00,Instagram,Reel,Tutorial,98391,77674,24470,2703,837,1314,3008,2023-04-13,2023,4,Apr,15,Thursday,21,2,Evening (17-21),29324,37.75,78.94,3.06,High Performer
POST_0211,2023-06-09 16:44:00,Instagram,Video,Promotion/Sale,21923,17186,2297,249,190,93,514,2023-06-09,2023,6,Jun,23,Friday,16,2,Afternoon (12-16),2829,16.46,78.39,2.34,Average
POST_0212,2023-07-24 08:10:00,Instagram,Video,Tutorial,77977,68759,11314,1153,460,900,2599,2023-07-24,2023,7,Jul,30,Monday,8,3,Morning (6-11),13827,20.11,88.18,3.33,Average
POST_0213,2023-12-10 15:05:00,Instagram,Image,Behind the Scenes,16853,13581,768,113,29,53,454,2023-12-10,2023,12,Dec,49,Sunday,15,4,Afternoon (12-16),963,7.09,80.59,2.69,Needs Improvement
POST_0214,2023-11-29 01:31:00,Facebook,Reel,Tutorial,30245,19932,4098,345,226,0,251,2023-11-29,2023,11,Nov,48,Wednesday,1,4,Night (22-5),4669,23.42,65.9,0.83,Average
POST_0215,2023-07-11 23:54:00,Facebook,Story,Product Launch,5159,3865,263,33,17,0,145,2023-07-11,2023,7,Jul,28,Tuesday,23,3,Night (22-5),313,8.1,74.92,2.81,Needs Improvement
POST_0216,2023-08-13 20:27:00,Facebook,Image,Tutorial,22931,20592,2671,205,254,0,277,2023-08-13,2023,8,Aug,32,Sunday,20,3,Evening (17-21),3130,15.2,89.8,1.21,Average
POST_0217,2023-09-22 10:41:00,Facebook,Carousel,Promotion/Sale,17543,15210,2860,436,146,0,189,2023-09-22,2023,9,Sep,38,Friday,10,3,Morning (6-11),3442,22.63,86.7,1.08,Average
POST_0218,2023-08-20 03:50:00,Twitter,Carousel,Promotion/Sale,7723,5354,921,87,90,0,156,2023-08-20,2023,8,Aug,33,Sunday,3,3,Night (22-5),1098,20.51,69.33,2.02,Average
POST_0219,2023-03-03 18:21:00,Facebook,Carousel,Behind the Scenes,18122,15959,2268,292,189,0,243,2023-03-03,2023,3,Mar,9,Friday,18,1,Evening (17-21),2749,17.23,88.06,1.34,Average
POST_0220,2023-05-07 11:36:00,Twitter,Image,Festive/Seasonal,4926,3692,229,22,7,0,39,2023-05-07,2023,5,May,18,Sunday,11,2,Morning (6-11),258,6.99,74.95,0.79,Needs Improvement
POST_0221,2023-04-26 21:54:00,Instagram,Carousel,User Generated Content,45918,33426,4842,518,181,283,550,2023-04-26,2023,4,Apr,17,Wednesday,21,2,Evening (17-21),5824,17.42,72.79,1.2,Average
POST_0223,2023-06-23 05:57:00,Twitter,Reel,Product Launch,20505,14554,2392,157,122,0,189,2023-06-23,2023,6,Jun,25,Friday,5,2,Night (22-5),2671,18.35,70.98,0.92,Average
POST_0224,2023-01-11 04:33:00,Instagram,Image,Tutorial,15183,10105,979,175,85,55,193,2023-01-11,2023,1,Jan,2,Wednesday,4,1,Night (22-5),1294,12.81,66.55,1.27,Average
POST_0225,2023-10-29 15:58:00,Instagram,Image,Tutorial,13261,9052,1204,130,52,50,202,2023-10-29,2023,10,Oct,43,Sunday,15,4,Afternoon (12-16),1436,15.86,68.26,1.52,Average
POST_0226,2023-10-11 14:02:00,Instagram,Carousel,User Generated Content,69084,57574,10523,541,622,514,608,2023-10-11,2023,10,Oct,41,Wednesday,14,4,Afternoon (12-16),12200,21.19,83.34,0.88,Average
POST_0227,2023-04-28 18:14:00,Facebook,Image,Festive/Seasonal,5838,4575,314,16,14,0,179,2023-04-28,2023,4,Apr,17,Friday,18,2,Evening (17-21),344,7.52,78.37,3.07,Needs Improvement
POST_0228,2023-10-29 09:13:00,Instagram,Reel,Product Launch,92326,82160,20777,1335,1420,981,2902,2023-10-29,2023,10,Oct,43,Sunday,9,4,Morning (6-11),24513,29.84,88.99,3.14,High Performer
POST_0229,2023-04-23 14:57:00,Facebook,Reel,Promotion/Sale,23260,17006,5386,602,303,0,371,2023-04-23,2023,4,Apr,16,Sunday,14,2,Afternoon (12-16),6291,36.99,73.11,1.6,High Performer
POST_0230,2023-01-04 08:55:00,Facebook,Story,User Generated Content,11699,9900,992,172,84,0,192,2023-01-04,2023,1,Jan,1,Wednesday,8,1,Morning (6-11),1248,12.61,84.62,1.64,Average
POST_0231,2023-02-06 12:44:00,Instagram,Video,Festive/Seasonal,32817,28229,3404,569,212,198,840,2023-02-06,2023,2,Feb,6,Monday,12,1,Afternoon (12-16),4383,15.53,86.02,2.56,Average
POST_0232,2023-12-29 10:56:00,Facebook,Image,Promotion/Sale,17750,14362,1535,90,101,0,208,2023-12-29,2023,12,Dec,52,Friday,10,4,Morning (6-11),1726,12.02,80.91,1.17,Average
POST_0233,2023-11-20 19:36:00,Instagram,Story,Behind the Scenes,28074,18540,780,111,27,18,192,2023-11-20,2023,11,Nov,47,Monday,19,4,Evening (17-21),936,5.05,66.04,0.68,Needs Improvement
POST_0234,2023-01-31 03:30:00,Twitter,Carousel,User Generated Content,14748,12305,1511,133,82,0,409,2023-01-31,2023,1,Jan,5,Tuesday,3,1,Night (22-5),1726,14.03,83.44,2.77,Average
POST_0235,2023-04-28 16:17:00,Twitter,Carousel,User Generated Content,3412,2301,384,57,18,0,24,2023-04-28,2023,4,Apr,17,Friday,16,2,Afternoon (12-16),459,19.95,67.44,0.7,Average
POST_0236,2023-02-04 21:02:00,Twitter,Image,User Generated Content,5962,5317,406,60,29,0,114,2023-02-04,2023,2,Feb,5,Saturday,21,1,Evening (17-21),495,9.31,89.18,1.91,Needs Improvement
POST_0237,2023-01-17 13:59:00,Twitter,Story,Behind the Scenes,6467,5455,449,53,14,0,213,2023-01-17,2023,1,Jan,3,Tuesday,13,1,Afternoon (12-16),516,9.46,84.35,3.29,Average
POST_0239,2023-02-06 10:43:00,Instagram,Text,User Generated Content,4057,2980,204,16,11,9,69,2023-02-06,2023,2,Feb,6,Monday,10,1,Morning (6-11),240,8.05,73.45,1.7,Needs Improvement
POST_0240,2023-09-21 21:59:00,Instagram,Image,Promotion/Sale,41703,36939,2626,172,115,192,1085,2023-09-21,2023,9,Sep,38,Thursday,21,3,Evening (17-21),3105,8.41,88.58,2.6,Needs Improvement
POST_0241,2023-05-02 10:17:00,Instagram,Image,Promotion/Sale,22231,19154,2609,216,216,124,675,2023-05-02,2023,5,May,18,Tuesday,10,2,Morning (6-11),3165,16.52,86.16,3.04,Average
POST_0242,2023-05-23 20:57:00,Facebook,Reel,User Generated Content,60512,51078,15117,1104,1030,0,2019,2023-05-23,2023,5,May,21,Tuesday,20,2,Evening (17-21),17251,33.77,84.41,3.34,High Performer
POST_0243,2023-12-09 09:34:00,Instagram,Reel,User Generated Content,100572,85933,15696,1816,1394,1004,2257,2023-12-09,2023,12,Dec,49,Saturday,9,4,Morning (6-11),19910,23.17,85.44,2.24,Average
POST_0244,2023-09-06 18:36:00,Instagram,Image,User Generated Content,14412,11199,857,105,67,62,325,2023-09-06,2023,9,Sep,36,Wednesday,18,3,Evening (17-21),1091,9.74,77.71,2.26,Average
POST_0245,2023-04-20 08:42:00,Instagram,Carousel,Festive/Seasonal,37881,24711,2656,383,264,68,544,2023-04-20,2023,4,Apr,16,Thursday,8,2,Morning (6-11),3371,13.64,65.23,1.44,Average
POST_0246,2023-10-04 08:02:00,Facebook,Image,User Generated Content,30041,21059,2133,309,155,0,329,2023-10-04,2023,10,Oct,40,Wednesday,8,4,Morning (6-11),2597,12.33,70.1,1.1,Average
POST_0247,2023-03-09 07:11:00,Twitter,Image,Product Launch,14255,9284,1123,61,92,0,149,2023-03-09,2023,3,Mar,10,Thursday,7,1,Morning (6-11),1276,13.74,65.13,1.05,Average
POST_0248,2023-10-20 22:59:00,Instagram,Reel,Tutorial,48005,35618,7540,522,387,547,1420,2023-10-20,2023,10,Oct,42,Friday,22,4,Night (22-5),8996,25.26,74.2,2.96,High Performer
POST_0249,2023-10-23 17:54:00,Instagram,Image,Festive/Seasonal,14017,12216,1281,129,75,79,123,2023-10-23,2023,10,Oct,43,Monday,17,4,Evening (17-21),1564,12.8,87.15,0.88,Average
POST_0250,2023-08-31 12:20:00,Twitter,Image,User Generated Content,5383,3977,494,30,35,0,97,2023-08-31,2023,8,Aug,35,Thursday,12,3,Afternoon (12-16),559,14.06,73.88,1.8,Average
POST_0251,2023-05-05 03:01:00,Twitter,Image,Behind the Scenes,4594,3630,369,47,28,0,123,2023-05-05,2023,5,May,18,Friday,3,2,Night (22-5),444,12.23,79.02,2.68,Average
POST_0252,2023-08-31 02:13:00,Instagram,Story,Tutorial,7446,6375,458,27,15,18,213,2023-08-31,2023,8,Aug,35,Thursday,2,3,Night (22-5),518,8.13,85.62,2.86,Needs Improvement
POST_0253,2023-07-28 10:37:00,Instagram,Image,Festive/Seasonal,16064,12209,758,70,45,19,202,2023-07-28,2023,7,Jul,30,Friday,10,3,Morning (6-11),892,7.31,76.0,1.26,Needs Improvement
POST_0254,2023-04-08 19:09:00,Facebook,Image,Behind the Scenes,25610,21356,3071,526,230,0,483,2023-04-08,2023,4,Apr,14,Saturday,19,2,Evening (17-21),3827,17.92,83.39,1.89,Average
POST_0255,2023-02-18 09:48:00,Instagram,Image,Behind the Scenes,20392,15344,1973,197,138,109,238,2023-02-18,2023,2,Feb,7,Saturday,9,1,Morning (6-11),2417,15.75,75.25,1.17,Average
POST_0256,2023-02-19 04:52:00,Instagram,Image,Promotion/Sale,12328,9044,456,24,40,16,231,2023-02-19,2023,2,Feb,7,Sunday,4,1,Night (22-5),536,5.93,73.36,1.87,Needs Improvement
